,year,week,total_score,temperature,home_team,home_score,away_team,away_score,wind,wind_dir
1910,2017,12,37,63,49ers,13,Seahawks,24,4,SSE
1911,2017,13,29,66,Chargers,19,Browns,10,2,SSW
1912,2017,14,23,58,Broncos,23,Jets,0,,SSW
1913,2017,15,50,70,Saints,31,Jets,19,1,WSW
1914,2017,16,21,38,Jets,7,Chargers,14,3,NE
1915,2017,17,55,69,Buccaneers,31,Saints,24,1,SSE
1916,2016,1,22,64,Seahawks,12,Dolphins,10,2,W
1917,2016,2,47,70,Cardinals,40,Buccaneers,7,1,SE
1918,2016,3,55,69,Seahawks,37,49ers,18,2,NW
1919,2016,4,30,70,Cardinals,13,Rams,17,4,E
1920,2016,5,49,87,Rams,19,Bills,30,5,WSW
1921,2016,6,36,61,Raiders,10,Chiefs,26,5,WSW
1922,2016,7,51,69,49ers,17,Buccaneers,34,2,W
1923,2016,8,50,80,Panthers,30,Cardinals,20,4,WSW
1924,2016,9,78,74,Chargers,43,Titans,35,3,W
1925,2016,10,43,70,Cardinals,23,49ers,20,1,SSE
1926,2016,11,47,61,49ers,17,Patriots,30,1,SSW
1927,2016,12,34,67,Texans,13,Chargers,21,9,SE
1928,2016,13,38,40,Steelers,24,Giants,14,2,E
1929,2016,14,41,66,Jaguars,16,Vikings,25,1,ENE
1930,2016,15,89,70,Cardinals,41,Saints,48,2,N
1931,2016,16,65,39,Seahawks,31,Cardinals,34,2,NNW
1932,2016,17,30,48,Broncos,24,Raiders,6,3,NE
1933,2015,1,56,81,Buccaneers,14,Titans,42,6,NNW
1934,2015,2,34,75,Washington,24,Rams,10,6,N
1935,2015,3,18,70,Rams,6,Steelers,12,4,SE
1936,2015,4,20,76,49ers,3,Packers,17,6,NW
1937,2015,5,36,92,Cowboys,6,Patriots,30,11,S
1938,2015,6,47,49,Packers,27,Chargers,20,8,SSE
1939,2015,7,66,77,Chargers,29,Raiders,37,5,SW
1940,2015,8,54,68,Raiders,34,Jets,20,8,W
1941,2015,9,51,70,Colts,27,Broncos,24,4,ESE
1942,2015,10,53,54,Giants,26,Patriots,27,5,WSW
1943,2015,11,43,32,Vikings,13,Packers,30,7,S
1944,2015,12,56,75,Jaguars,25,Chargers,31,6,NE
1945,2015,13,20,71,Chargers,3,Broncos,17,7,NW
1946,2015,14,38,70,Panthers,38,Falcons,0,6,S
1947,2015,15,50,51,Raiders,20,Packers,30,1,S
1948,2015,16,37,63,Ravens,20,Steelers,17,6,SW
1949,2015,17,48,48,Panthers,38,Buccaneers,10,5,SSW
1950,2014,1,23,82,Texans,17,Washington,6,12,SSE
1951,2014,2,36,78,Buccaneers,17,Rams,19,,N
1952,2014,3,61,85,Jaguars,17,Colts,44,,E
1953,2014,4,69,80,Vikings,41,Falcons,28,,SSW
1954,2014,5,61,72,Broncos,41,Cardinals,20,,ENE
1955,2014,6,40,70,Falcons,13,Bears,27,,NE
1956,2014,7,43,71,Chargers,20,Chiefs,23,,WNW
1957,2014,8,40,81,Jaguars,13,Dolphins,27,,N
1958,2014,9,54,56,Seahawks,30,Raiders,24,,SSE
1959,2014,10,45,70,Cardinals,31,Rams,14,,E
1960,2014,11,19,71,Chargers,13,Raiders,6,,WNW
1961,2014,12,75,36,Broncos,39,Dolphins,36,,NNE
1962,2014,13,67,58,Ravens,33,Chargers,34,,N
1963,2014,14,41,55,Broncos,24,Bills,17,3,NW
1964,2014,15,27,49,Titans,11,Jets,16,1,E
1965,2014,16,38,58,Texans,25,Ravens,13,2,E
1966,2014,17,37,70,Falcons,3,Panthers,34,2,W
1967,2013,1,30,87,Jaguars,2,Chiefs,28,,NNE
1968,2013,2,46,70,Cardinals,25,Lions,21,,N
1969,2013,3,50,85,Dolphins,27,Falcons,23,,SE
1970,2013,4,51,68,Titans,38,Jets,13,,SSW
1971,2013,5,99,75,Cowboys,48,Broncos,51,,NW
1972,2013,6,33,57,Seahawks,20,Titans,13,,N
1973,2013,7,48,58,Titans,17,49ers,31,,E
1974,2013,8,40,70,Cardinals,27,Falcons,13,,S
1975,2013,9,42,0,Browns,24,Ravens,18,,NE
1976,2013,10,48,77,Chargers,20,Broncos,28,,SW
1977,2013,11,61,47,Seahawks,41,Vikings,20,5,SSW
1978,2013,12,42,59,Raiders,19,Titans,23,,W
1979,2013,13,65,70,Bills,31,Falcons,34,,
1980,2013,14,79,19,Broncos,51,Titans,28,,E
1981,2013,15,47,69,Buccaneers,14,49ers,33,,NNW
1982,2013,16,43,70,Lions,20,Giants,23,8,WSW
1983,2013,17,59,70,Saints,42,Buccaneers,17,,N
1984,2012,1,52,71,Packers,22,49ers,30,,NW
1985,2012,2,34,71,Seahawks,27,Cowboys,7,,WNW
1986,2012,3,33,70,Cardinals,27,Eagles,6,,N
1987,2012,4,43,73,Broncos,37,Raiders,6,1,SW
1988,2012,5,52,53,Patriots,31,Broncos,21,,N
1989,2012,6,29,77,49ers,3,Giants,26,,WSW
1990,2012,7,49,63,Raiders,26,Jaguars,23,,W
1991,2012,8,42,51,Chiefs,16,Raiders,26,,N
1992,2012,9,50,61,Seahawks,30,Vikings,20,3,SSE
1993,2012,10,61,62,Eagles,23,Cowboys,38,,SSE
1994,2012,11,83,40,Patriots,59,Colts,24,,N
1995,2012,12,43,63,Jaguars,24,Titans,19,,N
1996,2012,13,54,63,Broncos,31,Buccaneers,23,,N
1997,2012,14,58,51,Steelers,24,Chargers,34,,ESE
1998,2012,15,38,59,Chargers,7,Panthers,31,,SSE
1999,2012,16,29,75,Texans,6,Vikings,23,,SSW
2000,2012,17,71,70,Vikings,37,Packers,34,,SSE
2001,2011,1,49,70,Cardinals,28,Panthers,21,,
2002,2011,2,51,72,49ers,24,Cowboys,27,,
2003,2011,3,44,70,Rams,7,Ravens,37,,
2004,2011,4,58,63,Seahawks,28,Falcons,30,,
2005,2011,5,53,54,Broncos,24,Chargers,29,,
2006,2011,6,36,63,Patriots,20,Cowboys,16,,
2007,2011,7,60,70,Vikings,27,Packers,33,,
2008,2011,8,46,59,Seahawks,12,Bengals,34,,
2009,2011,9,83,54,Chargers,38,Packers,45,,
2010,2011,10,25,63,Browns,12,Rams,13,,
2011,2011,11,40,70,Falcons,23,Titans,17,,
2012,2011,12,40,49,Seahawks,17,Washington,23,,
2013,2011,13,34,51,Browns,10,Ravens,24,,
2014,2011,14,40,70,Cardinals,21,49ers,19,,
2015,2011,15,55,51,Raiders,27,Lions,28,,
2016,2011,16,27,37,Steelers,27,Rams,0,,
2017,2011,17,22,40,Browns,9,Steelers,13,,
2018,2010,1,37,64,Seahawks,31,49ers,6,,
2019,2010,2,30,71,Raiders,16,Rams,14,,
2020,2010,3,46,70,Rams,30,Washington,16,,
2021,2010,4,29,62,Eagles,12,Washington,17,,
2022,2010,5,62,71,Raiders,35,Chargers,27,,
2023,2010,6,44,73,Broncos,20,Jets,24,,
2024,2010,7,73,59,Broncos,14,Raiders,59,,
2025,2010,8,73,70,Cardinals,35,Buccaneers,38,,
2026,2010,9,50,51,Eagles,26,Colts,24,,
2027,2010,10,54,70,Cardinals,18,Seahawks,36,,
2028,2010,11,53,70,Saints,34,Seahawks,19,,
2029,2010,12,50,52,Raiders,17,Dolphins,33,,
2030,2010,13,41,66,Chargers,13,Raiders,28,,
2031,2010,14,16,54,Jets,6,Dolphins,10,,
2032,2010,15,43,54,Buccaneers,20,Lions,23,,
2033,2010,16,57,57,Raiders,26,Colts,31,,
2034,2010,17,51,57,Texans,34,Jaguars,17,,
2035,2009,1,36,70,Cardinals,16,49ers,20,,
2036,2009,2,33,68,49ers,23,Seahawks,10,,
2037,2009,3,44,61,Seahawks,19,Bears,25,,
2038,2009,4,35,60,49ers,35,Rams,0,,
2039,2009,5,49,70,Cardinals,28,Texans,21,,
2040,2009,6,59,40,Patriots,59,Titans,0,,
2041,2009,7,58,73,Cowboys,37,Falcons,21,,
2042,2009,8,57,54,Eagles,40,Giants,17,,
2043,2009,9,61,62,49ers,27,Titans,34,,
2044,2009,10,24,47,Packers,17,Cowboys,7,,
2045,2009,11,34,70,Rams,13,Cardinals,21,,
2046,2009,12,37,57,Titans,20,Cardinals,17,,
2047,2009,13,43,70,Dolphins,22,Patriots,21,,
2048,2009,14,30,40,Patriots,20,Panthers,10,,
2049,2009,15,40,34,Eagles,27,49ers,13,,
2050,2009,16,57,49,Eagles,30,Broncos,27,,
2051,2009,17,40,70,Cardinals,7,Packers,33,,
2052,2019,1,52,97,Cowboys,35,Giants,17,9,SSE
2053,2019,2,38,66,Raiders,10,Chiefs,28,9,SW
2054,2019,3,44,82,49ers,24,Steelers,20,6,WNW
2055,2019,4,22,66,Bears,16,Vikings,6,6,E
2056,2019,5,33,80,Chargers,13,Broncos,20,5,SW
2057,2019,6,41,67,Chargers,17,Steelers,24,7,SW
2058,2019,7,46,49,Seahawks,16,Ravens,30,6,SE
2059,2019,8,40,50,Patriots,27,Browns,13,8,E
2060,2019,9,43,57,Broncos,24,Browns,19,5,ENE
2061,2019,10,52,68,Cowboys,24,Vikings,28,9,SSE
2062,2019,11,27,42,Eagles,10,Patriots,17,8,NE
2063,2019,12,22,40,Patriots,13,Cowboys,9,11,NNW
2064,2019,13,41,70,Cardinals,7,Rams,34,3,E
2065,2019,14,40,70,Cardinals,17,Steelers,23,4,S
2066,2019,15,49,63,Chargers,10,Vikings,39,12,NW
2067,2019,16,41,65,Chargers,17,Raiders,24,9,SE
2068,2019,17,49,64,Texans,14,Titans,35,12,NW
2069,2018,1,24,83,Panthers,16,Cowboys,8,6,NE
2070,2018,2,34,85,Rams,34,Cardinals,0,4,SSW
2071,2018,3,58,79,Rams,35,Chargers,23,4,SW
2072,2018,4,51,69,Giants,18,Saints,33,4,S
2073,2018,5,44,78,Eagles,21,Vikings,23,3,SW
2074,2018,6,21,66,Titans,0,Ravens,21,3,S
2075,2018,7,49,71,49ers,10,Rams,39,2,ESE
2076,2018,8,56,81,Rams,29,Packers,27,3,SSW
2077,2018,9,48,42,Patriots,31,Packers,17,2,NE
2078,2018,10,67,73,Rams,36,Seahawks,31,1,NNE
2079,2018,11,45,31,Bears,25,Vikings,20,3,WSW
2080,2018,12,55,72,Chargers,45,Cardinals,10,1,NNW
2081,2018,13,73,53,Raiders,33,Chiefs,40,1,NNE
2082,2018,14,47,70,Chargers,26,Bengals,21,1,E
2083,2018,15,23,70,Colts,23,Cowboys,0,5,WNW
2084,2018,16,23,59,49ers,9,Bears,14,1,NNW
2085,2018,17,29,41,Steelers,16,Bengals,13,8,SW
2086,2017,1,26,86,49ers,3,Panthers,23,2,NW
2087,2017,2,21,63,Seahawks,12,49ers,9,5,SSW
2088,2017,3,60,88,Titans,33,Seahawks,27,2,S
2089,2017,4,48,89,Buccaneers,25,Giants,23,4,E
2090,2017,5,66,88,Cowboys,31,Packers,35,2,SSW
2091,2017,6,33,75,Raiders,16,Chargers,17,1,NE
2092,2017,7,31,72,Giants,7,Seahawks,24,2,SSE
2093,2017,8,35,70,Lions,15,Steelers,20,2,NW
2094,2017,9,51,76,Dolphins,24,Raiders,27,,NE
2095,2017,10,52,63,49ers,31,Giants,21,,N
2096,2017,11,41,64,Raiders,8,Patriots,33,3,NNW
2097,2017,12,46,67,Rams,26,Saints,20,2,SW
2098,2017,13,52,70,Saints,31,Panthers,21,3,NE
2099,2017,14,19,70,Cardinals,12,Titans,7,4,ENE
2100,2017,15,49,46,Seahawks,7,Rams,42,5,S
2101,2017,16,77,52,49ers,44,Jaguars,33,,SSE
2102,2017,17,38,71,Dolphins,16,Bills,22,4,NE
2103,2016,1,39,87,Cowboys,19,Giants,20,2,N
2104,2016,2,52,78,Chargers,38,Jaguars,14,5,WSW
2105,2016,3,27,65,Chiefs,24,Jets,3,6,NW
2106,2016,4,69,73,Chargers,34,Saints,35,6,WSW
2107,2016,5,65,78,Raiders,34,Chargers,31,4,WNW
2108,2016,6,50,54,Seahawks,26,Falcons,24,5,S
2109,2016,7,63,70,Falcons,30,Chargers,33,2,WNW
2110,2016,8,52,78,Cowboys,29,Eagles,23,3,SSE
2111,2016,9,50,67,Raiders,30,Broncos,20,3,WNW
2112,2016,10,65,54,Steelers,30,Cowboys,35,2,SW
2113,2016,11,41,51,Seahawks,26,Eagles,15,4,S
2114,2016,12,19,78,Buccaneers,14,Seahawks,5,7,E
2115,2016,13,54,70,Cardinals,31,Washington,23,1,SSW
2116,2016,14,40,53,49ers,17,Jets,23,3,NNW
2117,2016,15,54,70,Falcons,41,49ers,13,6,NW
2118,2016,16,43,55,Rams,21,49ers,22,7,WNW
2119,2016,17,64,56,Chargers,27,Chiefs,37,4,SW
2120,2015,1,46,75,Raiders,13,Bengals,33,9,W
2121,2015,2,43,83,Jaguars,23,Dolphins,20,5,E
2122,2015,3,54,70,Cardinals,47,49ers,7,3,WSW
2123,2015,4,46,70,Cardinals,22,Rams,24,14,S
2124,2015,5,26,76,Raiders,10,Broncos,16,8,WNW
2125,2015,6,45,68,49ers,25,Ravens,20,1,WNW
2126,2015,7,47,59,Giants,27,Cowboys,20,1,NNW
2127,2015,8,25,63,Cowboys,12,Seahawks,13,,NNE
2128,2015,9,60,53,Cowboys,27,Eagles,33,2,ENE
2129,2015,10,42,59,Broncos,13,Chiefs,29,1,NE
2130,2015,11,42,48,Seahawks,29,49ers,13,3,NNW
2131,2015,12,58,48,Jets,38,Dolphins,20,5,NNW
2132,2015,13,54,60,Raiders,20,Chiefs,34,3,WSW
2133,2015,14,41,66,Ravens,6,Seahawks,35,3,SE
2134,2015,15,61,36,Steelers,34,Broncos,27,3,SE
2135,2015,16,65,70,Saints,38,Jaguars,27,11,SE
2136,2015,17,40,32,Chiefs,23,Raiders,17,7,N
2137,2014,1,34,79,Buccaneers,14,Panthers,20,,SE
2138,2014,2,41,82,Broncos,24,Chiefs,17,,WNW
2139,2014,3,37,70,Cardinals,23,49ers,14,,NNW
2140,2014,4,47,75,49ers,26,Eagles,21,,WNW
2141,2014,5,31,83,Chargers,31,Jets,0,,WSW
2142,2014,6,50,70,Cardinals,30,Washington,20,,S
2143,2014,7,52,75,Cowboys,31,Giants,21,,N
2144,2014,8,44,70,Cardinals,24,Eagles,20,,WSW
2145,2014,9,66,37,Steelers,43,Ravens,23,,WNW
2146,2014,10,55,56,Seahawks,38,Giants,17,,N
2147,2014,11,20,70,Cardinals,14,Lions,6,,N
2148,2014,12,30,63,49ers,17,Washington,13,,WNW
2149,2014,13,66,78,Texans,45,Titans,21,,S
2150,2014,14,31,70,Cardinals,17,Chiefs,14,1,NW
2151,2014,15,32,62,Chargers,10,Broncos,22,5,WNW
2152,2014,16,64,70,Rams,27,Giants,37,7,SE
2153,2014,17,50,25,Packers,30,Lions,20,6,NW
2154,2013,1,51,70,Rams,27,Cardinals,24,7,SE
2155,2013,2,30,75,Buccaneers,14,Saints,16,7,SE
2156,2013,3,47,64,Jets,27,Bills,20,,WNW
2157,2013,4,72,73,Broncos,52,Eagles,20,,NW
2158,2013,5,37,73,49ers,34,Texans,3,,N
2159,2013,6,57,47,Patriots,30,Saints,27,,N
2160,2013,7,35,52,Steelers,19,Ravens,16,,SSW
2161,2013,8,75,70,Vikings,31,Packers,44,,N
2162,2013,9,51,59,Texans,24,Colts,27,,E
2163,2013,10,51,70,Cardinals,27,Texans,24,,N
2164,2013,11,43,70,Saints,23,49ers,20,,S
2165,2013,12,45,26,Giants,21,Cowboys,24,,WNW
2166,2013,14,51,53,Chargers,37,Giants,14,,WSW
2167,2013,15,50,44,Panthers,30,Jets,20,,NW
2168,2013,16,69,22,Packers,31,Steelers,38,5,NNE
2169,2013,17,43,70,Cardinals,20,49ers,23,,N
2170,2012,1,36,70,Cardinals,20,Seahawks,16,,E
2171,2012,2,48,83,Dolphins,35,Raiders,13,7,E
2172,2012,3,30,83,Chargers,3,Falcons,27,,NW
2173,2012,4,55,65,Packers,28,Saints,27,,ENE
2174,2012,5,48,70,49ers,45,Bills,3,,SW
2175,2012,6,64,71,Washington,38,Vikings,26,,SSW
2176,2012,7,41,53,Bengals,17,Steelers,24,,N
2177,2012,8,53,63,Cowboys,24,Giants,29,,NE
2178,2012,9,44,45,Giants,20,Steelers,24,,WNW
2179,2012,10,48,60,49ers,24,Rams,24,,WSW
2180,2012,11,53,63,Broncos,30,Chargers,23,,W
2181,2012,12,29,62,Chargers,13,Ravens,16,,WSW
2182,2012,13,33,66,Chargers,13,Bengals,20,4,WNW
2183,2012,14,40,64,49ers,27,Dolphins,13,,N
2184,2012,15,67,70,Bills,17,Seahawks,50,,
2185,2012,16,44,41,Jets,17,Chargers,27,,SW
2186,2012,17,28,28,Patriots,28,Dolphins,0,,WNW
2187,2011,1,50,71,49ers,33,Seahawks,17,,
2188,2011,2,56,63,Patriots,35,Chargers,21,,
2189,2011,3,44,63,Bears,17,Packers,27,,
2190,2011,4,72,68,Packers,49,Broncos,23,,
2191,2011,5,39,70,Falcons,14,Packers,25,,
2192,2011,6,49,53,Bears,39,Vikings,10,,
2193,2011,7,41,73,Cowboys,34,Rams,7,,
2194,2011,8,41,34,Eagles,34,Cowboys,7,,
2195,2011,9,32,70,Cardinals,19,Rams,13,,
2196,2011,10,39,50,Seahawks,22,Ravens,17,,
2197,2011,11,51,41,Bears,31,Chargers,20,,
2198,2011,12,45,60,Raiders,25,Bears,20,,
2199,2011,13,73,52,Giants,35,Packers,38,,
2200,2011,14,23,46,Broncos,13,Bears,10,,
2201,2011,15,64,33,Eagles,45,Jets,19,,
2202,2011,16,48,70,Lions,38,Chargers,10,,
2203,2011,17,69,70,Falcons,45,Buccaneers,24,,
2204,2010,1,30,70,Rams,13,Cardinals,17,,
2205,2010,2,42,82,Jets,28,Patriots,14,,
2206,2010,3,47,70,Cardinals,24,Raiders,23,,
2207,2010,4,51,70,Chargers,41,Cardinals,10,,
2208,2010,5,61,84,Cowboys,27,Titans,34,,
2209,2010,6,45,70,Vikings,24,Cowboys,21,,
2210,2010,7,43,68,Chargers,20,Patriots,23,,
2211,2010,8,30,70,Saints,20,Steelers,10,,
2212,2010,9,52,40,Packers,45,Cowboys,7,,
2213,2010,10,43,69,49ers,23,Rams,20,,
2214,2010,11,51,70,Rams,17,Falcons,34,,
2215,2010,12,27,52,Ravens,17,Buccaneers,10,,
2216,2010,13,25,70,Cardinals,6,Rams,19,,
2217,2010,14,31,85,Chargers,31,Chiefs,0,,
2218,2010,15,52,45,Seahawks,18,Falcons,34,,
2219,2010,16,54,30,Bengals,34,Chargers,20,,
2220,2010,17,13,19,Packers,10,Bears,3,,
2221,2009,1,28,74,Seahawks,28,Rams,0,,
2222,2009,2,57,81,Chargers,26,Ravens,31,,
2223,2009,3,36,78,Chargers,23,Dolphins,13,,
2224,2009,4,27,54,Broncos,17,Cowboys,10,,
2225,2009,5,37,28,Broncos,20,Patriots,17,,
2226,2009,6,29,44,Jets,13,Bills,16,,
2227,2009,7,41,58,Giants,17,Cardinals,24,,
2228,2009,8,55,70,Cardinals,21,Panthers,34,,
2229,2009,9,36,58,Eagles,16,Cowboys,20,,
2230,2009,10,51,70,Cardinals,31,Seahawks,20,,
2231,2009,11,45,47,Patriots,31,Jets,14,,
2232,2009,12,46,70,Vikings,36,Bears,10,,
2233,2009,13,53,39,Browns,23,Chargers,30,,
2234,2009,14,54,51,Titans,47,Rams,7,,
2235,2009,15,73,27,Steelers,37,Packers,36,,
2236,2009,16,41,70,Cardinals,31,Rams,10,,
2237,2009,17,43,78,Chargers,23,Washington,20,,
2238,2019,1,54,70,Cardinals,27,Lions,27,6,WSW
2239,2019,2,36,84,Rams,27,Saints,9,5,SSW
2240,2019,3,60,62,Seahawks,27,Saints,33,7,S
2241,2019,4,50,86,Broncos,24,Jaguars,26,12,SSW
2242,2019,5,58,96,Cowboys,24,Packers,34,5,S
2243,2019,6,63,51,Buccaneers,26,Panthers,37,4,S
2244,2019,7,47,82,Cowboys,37,Eagles,10,8,SSE
2245,2019,8,28,70,Colts,15,Broncos,13,6,SW
2246,2019,9,57,45,Ravens,37,Patriots,20,,WSW
2247,2019,10,51,75,49ers,24,Seahawks,27,3,NNW
2248,2019,11,24,85,Rams,17,Bears,7,4,W
2249,2019,12,45,66,49ers,37,Packers,8,2,WNW
2250,2019,13,49,35,Chiefs,40,Raiders,9,12,NW
2251,2019,14,63,58,Raiders,21,Titans,42,3,W
2252,2019,15,51,55,49ers,22,Falcons,29,6,NW
2253,2019,16,40,45,Seahawks,13,Cardinals,27,7,N
2254,2019,17,58,73,Jaguars,38,Colts,20,4,SSE
2255,2018,1,30,70,Cardinals,6,Washington,24,3,WSW
2256,2018,2,51,93,Jaguars,31,Patriots,20,7,SW
2257,2018,3,37,62,Seahawks,24,Cowboys,13,1,S
2258,2018,4,56,82,Chargers,29,49ers,27,4,SW
2259,2018,5,64,54,Seahawks,31,Rams,33,3,SSE
2260,2018,6,47,78,Cowboys,40,Jaguars,7,4,S
2261,2018,7,55,58,Chiefs,45,Bengals,10,6,E
2262,2018,8,50,70,Vikings,20,Saints,30,8,NW
2263,2018,9,42,73,Cowboys,14,Titans,28,2,NW
2264,2018,10,47,37,Eagles,20,Cowboys,27,1,WSW
2265,2018,11,105,69,Rams,54,Chiefs,51,1,W
2266,2018,12,41,41,Broncos,24,Steelers,17,4,NNW
2267,2018,13,34,51,Patriots,24,Vikings,10,2,SW
2268,2018,14,52,49,Cowboys,29,Eagles,23,6,NNW
2269,2018,15,49,59,49ers,26,Seahawks,23,7,S
2270,2018,16,40,70,Cardinals,9,Rams,31,1,SE
2271,2018,17,32,51,Broncos,9,Chargers,23,5,N
2272,2017,1,22,78,Cowboys,19,Giants,3,3,ENE
2273,2017,2,47,71,Rams,20,Washington,27,4,SW
2274,2017,3,51,88,Packers,27,Bengals,24,7,S
2275,2017,4,33,70,Cardinals,18,49ers,15,2,SSE
2276,2017,5,76,83,Texans,34,Chiefs,42,2,S
2277,2017,6,33,53,Broncos,10,Giants,23,,N
2278,2017,7,21,89,Chargers,21,Broncos,0,2,W
2279,2017,8,48,41,Chiefs,29,Broncos,19,3,NNW
2280,2017,9,47,34,Packers,17,Lions,30,1,W
2281,2017,10,57,48,Broncos,16,Patriots,41,,WNW
2282,2017,11,46,52,Cowboys,9,Eagles,37,,ESE
2283,2017,12,51,70,Cardinals,27,Jaguars,24,,SSW
2284,2017,13,41,55,Raiders,24,Giants,17,3,NW
2285,2017,14,40,37,Giants,10,Cowboys,30,5,WSW
2286,2017,15,48,60,49ers,25,Titans,23,2,N
2287,2017,16,33,43,Cowboys,12,Seahawks,21,6,N
2288,2017,17,40,62,Chargers,30,Raiders,10,,SSW
2289,2016,1,74,70,Colts,35,Lions,39,,E
2290,2016,2,63,83,Raiders,28,Falcons,35,3,WNW
2291,2016,3,48,70,Colts,26,Chargers,22,4,S
2292,2016,4,41,68,49ers,17,Cowboys,24,8,WNW
2293,2016,5,39,48,Packers,23,Giants,16,2,E
2294,2016,6,46,67,Packers,16,Cowboys,30,4,NE
2295,2016,7,43,63,Steelers,16,Patriots,27,6,SW
2296,2016,8,30,57,Bears,20,Vikings,10,3,SSE
2297,2016,9,56,60,Seahawks,31,Bills,25,,WNW
2298,2016,10,55,45,Patriots,24,Seahawks,31,2,SW
2299,2016,11,66,38,Washington,42,Packers,24,15,W
2300,2016,12,67,56,Raiders,35,Panthers,32,6,NW
2301,2016,13,49,71,Chargers,21,Buccaneers,28,3,WNW
2302,2016,14,56,64,Rams,14,Falcons,42,2,SW
2303,2016,15,19,27,Broncos,3,Patriots,16,3,N
2304,2016,16,22,72,Texans,12,Bengals,10,8,SE
2305,2016,17,48,52,49ers,23,Seahawks,25,6,WNW
2306,2015,1,32,86,Broncos,19,Ravens,13,5,NNW
2307,2015,2,70,89,Raiders,37,Ravens,33,7,NW
2308,2015,3,55,80,Dolphins,14,Bills,41,,SW
2309,2015,4,43,60,Broncos,23,Vikings,20,5,NE
2310,2015,5,57,57,Giants,30,49ers,27,3,SW
2311,2015,6,61,70,Colts,27,Patriots,34,2,SSE
2312,2015,7,43,64,Panthers,27,Eagles,16,,N
2313,2015,8,39,52,Broncos,29,Packers,10,4,WSW
2314,2015,9,41,61,Chargers,19,Bears,22,7,WNW
2315,2015,10,71,42,Seahawks,32,Cardinals,39,1,SSE
2316,2015,11,65,70,Cardinals,34,Bengals,31,2,N
2317,2015,12,32,57,49ers,13,Cardinals,19,2,NNW
2318,2015,13,79,70,Saints,38,Panthers,41,3,NNE
2319,2015,14,27,39,Broncos,12,Raiders,15,2,N
2320,2015,15,44,60,Chargers,30,Dolphins,14,6,W
2321,2015,16,40,37,Seahawks,17,Rams,23,2,SSE
2322,2015,17,47,44,Broncos,27,Chargers,20,,NE
2323,2014,1,45,84,Cowboys,17,49ers,28,,N
2324,2014,2,55,63,Packers,31,Jets,24,,SSW
2325,2014,3,49,84,Dolphins,15,Chiefs,34,,SSE
2326,2014,4,55,79,Cowboys,38,Saints,17,,ENE
2327,2014,5,39,88,49ers,22,Chiefs,17,,WNW
2328,2014,6,53,66,Seahawks,23,Cowboys,30,,SSW
2329,2014,7,37,70,Raiders,13,Cardinals,24,,W
2330,2014,8,36,54,Browns,23,Raiders,13,,W
2331,2014,9,64,53,Giants,24,Colts,40,,SW
2332,2014,10,69,32,Packers,55,Bears,14,,NNW
2333,2014,11,62,70,Colts,20,Patriots,42,,WNW
2334,2014,12,59,48,Giants,28,Cowboys,31,,N
2335,2014,13,47,70,Falcons,29,Cardinals,18,,SSE
2336,2014,14,37,61,Raiders,24,49ers,13,2,SSW
2337,2014,15,24,49,Seahawks,17,49ers,7,2,ENE
2338,2014,16,49,51,Cowboys,42,Colts,7,9,S
2339,2014,17,61,33,Broncos,47,Raiders,14,,NW
2340,2013,1,62,66,49ers,34,Packers,28,,N
2341,2013,2,28,72,Raiders,19,Jaguars,9,,WSW
2342,2013,3,34,64,49ers,7,Colts,27,,N
2343,2013,4,51,80,Chargers,30,Cowboys,21,,WNW
2344,2013,5,44,63,Raiders,27,Chargers,17,,N
2345,2013,6,52,67,49ers,32,Cardinals,20,,N
2346,2013,7,44,43,Packers,31,Browns,13,,SE
2347,2013,8,23,70,Rams,9,Seahawks,14,,ESE
2348,2013,9,47,48,Packers,20,Bears,27,,S
2349,2013,10,66,70,Saints,49,Cowboys,17,,N
2350,2013,11,40,61,Giants,27,Packers,13,,N
2351,2013,12,65,23,Patriots,34,Broncos,31,,WNW
2352,2013,13,36,66,49ers,23,Rams,13,,N
2353,2013,14,36,45,49ers,19,Seahawks,17,,N
2354,2013,15,87,55,Raiders,31,Chiefs,56,,SW
2355,2013,16,39,69,Chargers,26,Raiders,13,,W
2356,2013,17,51,71,Chargers,27,Chiefs,24,,WSW
2357,2012,1,26,80,Buccaneers,16,Panthers,10,,NW
2358,2012,2,37,71,Steelers,27,Jets,10,,ESE
2359,2012,3,56,86,Broncos,25,Texans,31,,W
2360,2012,4,46,84,Buccaneers,22,Washington,24,,SW
2361,2012,5,55,70,Saints,31,Chargers,24,,N
2362,2012,6,66,77,Texans,24,Packers,42,,SSW
2363,2012,7,20,66,Bears,13,Lions,7,,SW
2364,2012,8,48,54,Broncos,34,Saints,14,,WSW
2365,2012,9,32,70,Falcons,19,Cowboys,13,,WNW
2366,2012,10,19,54,Bears,6,Texans,13,,S
2367,2012,11,23,44,Steelers,10,Ravens,13,,ESE
2368,2012,12,48,70,Cardinals,17,Rams,31,,N
2369,2012,13,37,62,Raiders,17,Browns,20,11,W
2370,2012,14,58,42,Seahawks,58,Cardinals,0,6,SSE
2371,2012,15,51,72,Cowboys,27,Steelers,24,,WSW
2372,2012,16,46,48,Broncos,34,Browns,12,,WNW
2373,2012,17,45,54,Chargers,24,Raiders,21,,W
2374,2011,1,41,74,Chargers,24,Vikings,17,,
2375,2011,2,46,73,Broncos,24,Bengals,22,,
